video_id,title,duration,view_count,upload_date,has_subtitles,subtitle
J6Ka3iZ2OcU,??????????????? ???????? ? ??????????????? 15 ?.?. 2560,3707,13171,,Yes,th
EXZeCkcUPsg,??????????????? ???????? ? ??????????????? 14 ?.?. 2560,4127,19203,,Yes,th
a5NcbLdL1LQ,??????????????? ???????? ? ??????????????? 8 ?.?. 2560,4434,41875,,Yes,th
cbFooAZqF3Y,??????????????? ???????? ? ??????????????? 7 ?.?. 2560,3645,38938,,Yes,th
dPPwNcxVzDM,??????????????? ???????? ? ??????????????? 1 ?.?. 2560,4555,65319,,Yes,th
N0_u1NDGjD4,??????????????? ???????? ? ??????????????? 31 ?.?. 2559,4142,28713,,Yes,th
5vuZ0PD6uyU,??????????????? ???????? ? ??????????????? 13 ?.?. 2559,4004,31968,,Yes,th
vsC7-sIXew0,??????????????? ???????? ? ??????????????? 12 ?.?. 2559,4236,20067,,No,
YS978HxSHZM,??????????????? ???????? ? ??????????????? 6 ?.?. 2559,3915,35530,,Yes,th
Zswy4q_Iw20,??????????????? ???????? ? ??????????????? 5 ?.?. 2559,4030,15793,,Yes,th
c53QiGO-3bU,??????????????? ???????? ? ??????????????? 30 ?.?. 2559,3693,32240,,Yes,th
30xNCNHJV8k,??????????????? ???????? ?????????????? ??????????????? 23 ?.?. 2559,3324,22582,,Yes,th
QaCfjzqq4QM,??????????????? ???????? ? ??????????????? 16 ?.?. 2559,3493,83251,,Yes,th
xYTeWaBlbm0,??????????????? ???????? ? ??????????????? 15 ?.?. 2559,3620,50045,,No,
d-P5gY4ZXoM,??????????????? ???????? ? ??????????????? 8 ?.?. 2559,3942,20392,,Yes,th
gFHxqTLUVbs,??????????????? ???????? ? ??????????????? 16 ?.?.2554,5159,19839,,Yes,th
j_Iuvq9d3Xk,Dhamma Talk by Luangpor Pramote: Awakening from Thoughts  Part 2,1864,6260,,No,
dEv3XjYE2jA,??????????????? ???????? ? ?????????????????????? 25 ?.?. 2559,3210,34416,,Yes,th
8SXbfs_p99Q,??????????????? ???????? ? ??????????????? 14 ?.?. 2559 ???????,3023,35390,,Yes,th
lX7TrnOJmM4,??????????????? ???????? ? ??????????????? 14 ?.?. 2559 ????????,2441,24447,,Yes,th
m9DvQdLB_so,??????????????? ???????? ? ??????????????? 13 ?.?. 2559 ???????,3368,24513,,Yes,th
W3hmBLPmbjM,??????????????? ???????? ? ??????????????? 13 ?.?. 2559 ????????,1982,18109,,Yes,th
PxhfeiR9dLc,?????? ?/? ?????????????????????????????????? (?????????????????????),1993,1297,,Yes,th
QUKQassQaTc,?????? ?/? ?????????????????????????????????? (?????????????????????),515,837,,No,
mT4kSm6OfEk,?????? ?/? ?????????????????????????????????? (?????????????????????),802,2716,,No,
jU7VuLpCRMk,?????? ?/? ?????????????????????????????????? (?????????????????????),1524,1444,,No,
QCC2s3vpBmg,??????????????? ???????? ? ???????????????????????????? 15 ?.?. 2559,3629,24208,,Yes,th
bj2zpW29vD4,Dhamma Talk by Luangpor Pramote: Awareness Throughout the Day,1869,8541,,Yes,th
tqGdhgnCFbU,??????????????? ???????? ? ?????????????????? 3 ?.?. 2559,3585,49918,,No,
1xz1N3tfT7A,???????????????  ???????? ? ??????????? 1 ?.?. 2559,4174,57359,,Yes,th
JovoBktTxTg,??????????????? ???????? ? ????????????????????? ??????????? 20 ??.?. 2559,4913,26939,,Yes,th
M0N780BXwaM,??????????????? ???????? ? ???????????????????????????2 ?????? 27 ??.?. 2559,2885,31681,,No,
xlXjEbj2Rjg,??????????????? ???????? ? ??????? ??????? 24 ??.?. 2559,4448,41787,,No,
f1YQ1Tu8GzI,Dhamma Talk by Luangpor Pramote: Awakening from Thoughts,1605,10662,,No,
HsYkxQXdgV8,??????????????? ???????? ? ???????????????????????????? 17 ??.?. 2559,4726,20606,,Yes,th
nFraxLUSAYg,??????????????? ???????? ? ????????????? 6 ??.?. 2559,5148,103571,,Yes,th
oSu9U5bSe4g,11/03/2015 ????????????????????????????? (Samatha and Vipassana Meditation),4200,6827,,Yes,en
T3uJhkuK38s,SC59-02 "Suffering and the End of Suffering" Dhamma "???????????????????????" ???????????????,6327,14733,,No,
n_8gGFgi2og,SC59-01 ??????????????? ?????????? (????????) ?????????????????  20 ?.?. 2559,3827,8349,,Yes,th
Yr-46SdJhFs,??????????????? ???????? ? ????????????????????????????  20 ??.?. 2559,5411,39530,,No,
Q3kIO15B-6g,??????????????? ???????? ? ????????????????????? 16 ??.?. 2559,4552,51608,,No,
Lz6ckfh37_8,??????????????? ???????? ? ????????????????? ???????????????? 17 ?.?. 2559,4567,47902,,Yes,th
dTbYKa-rVI0,??????????????? ???????? ? ??????????????? 12 ?.?. 2559 ???????,2472,14447,,Yes,th
kKDgJmzCsmE,??????????????? ???????? ? ??????????????? 12 ?.?. 2559 ????????,1867,14143,,Yes,th
BXszfrlQrOk,???????????????  ???????? ? ????????????????????????????  21 ?.?. 2559,4481,36801,,Yes,th
BNOXseMYjlc,??????????????? ???????? ? ????????????????????????? ?.??????????? 10 ?.?. 2559,3764,31802,,Yes,th
Mxf69JI3m1M,??????????????? ???????? ? ??????????????? 6 ?.?. 2559 ???????,2998,20100,,No,
pk435qjVnS4,??????????????? ???????? ? ??????????????? 6 ?.?. 2559 ????????,1603,13778,,Yes,th
#NAME?,??????????????? ???????? ? ??????????? 7 ?.?. 2559,4027,97873,,Yes,th
umMcl50_Pao,??????????????? ???????? ? ????????? ?.????????? 31 ?.?. 2559,4781,70422,,No,
eZCv905v3fQ,???????????????  ???????? ? ?????????????????? 30 ?.?. 2559,4872,59551,,Yes,th
bMPEX29Xg-w,??????????????? ???????? ? ???????????????????????????? 17 ?.?. 2559,5152,28536,,Yes,th
37mR3z5RPyU,??????????????? ???????? ? ??????????????????? 15 ?.?. 2559,4071,41628,,Yes,th
PHtYllhC7JA,??????????????? ???????? ? ?????????????????? ?.?????? 10 ?.?. 2559,4360,26896,,Yes,th
howzfPsolDU,??????????????? ???????? ? ????????????? ?????????? 20 ?.?. 2558,5159,31213,,No,
yLBnzblSRcw,??????????????? ???????? ? ????????????? ???.???? 16 ?.?. 2558,3333,32703,,No,
f0d_CnJrD_I,??????????????? ???????? ? ????????????????????? ?.????? 6 ?.?. 2558,4381,26824,,Yes,th
_JZcebOCtwY,??????????????? ???????? ? ????????????????????????????????? ????? 2 ?.?. 2558,4431,21626,,Yes,th
yeg4KkWyJyA,??????????????? ???????? ? ?????????????? ?.????? 23 ?.?. 2558,4023,22225,,No,
T5uGvcxd3ec,??????????????? ???????? ? ????????? ?.????????? 22 ?.?. 2558,4622,20146,,No,
r4Ir8MIXhGQ,??????????????? ???????? ? ?????????????????? ?.???????? 21 ?.?. 2558,3890,25095,,Yes,th
yniX6DJIl4M,??????????????? ???????? ? ????????????????? ????????????????????? 18 ?.?. 2558,4994,63900,,No,
NpNrhLxK23E,??????????????? ???????? ? ????????????? 15 ?.?. 2558,4676,14992,,Yes,th
LhN3Iy4yd8s,Venerable Pramote In English Dhamma : Mindfulness Meditation for Everyday Life,2826,15807,,No,
Vu9Hu8kbdik,Dhamma in English Venerable Pramote : The Mindfulness for True Vipassana,2558,9778,,Yes,th
h3CQDQ80Rg8,??????????????? ???????? ? ??????????????????? ?.????? 24 ?.?. 2558,4136,9556,,Yes,th
o5OVPe8sGjw,??????????????????? ??????????????? ?????????????????????????? 8 ?.?. 2558,2784,25886,,Yes,th
HD93TbiITbg,??????????????????? ??????????????? ???????? ???????? 8 ?.?. 2558,1990,23421,,Yes,th
UTCgPCcUj_g,??????????????? ???????? ? ??????????? 1 ?.?. 2558,4750,59537,,Yes,th
1VZOvQWuppQ,???????????????  ???????? ? ?????????????????? 29 ?.?. 2558,1998,12064,,No,
uosddxyiw9U,??????????????? ???????? ? ??????????? ?.???????? ? 24?.?. 2558,1200,10337,,No,
k8pJodonKpM,??????????????? ???????? ? ?????????????? 18 ?.?. 2558,4050,28396,,Yes,th
rTcf55uJavU,??????????????? ???????? ? ???????????????????? 14 ?.?. 2558,4897,31800,,Yes,th
9Vrjv09FV2E,??????????????? ???????? ? ?????????????????????????????????????????????? 10 ?.?. 2558,2127,11587,,No,
p_2CcUnXlg0,??????????????? ???????? ?  ??????? ??????? ?.??????? 4 ?.?. 2558,4703,45151,,Yes,th
mf8qv1vE8Zs,??????????????? ???????? ? ???????????????????  29 ?.?.2558,4738,52189,,No,
EZkegYALpgY,??????????????? ???????? ? ??????????? ??????? 27 ?.?. 2558,4499,28788,,Yes,th
Mfp_uiarkwI,??????????????? ???????? ?  ???????????????????????????? 20 ?.?. 2558,5315,30555,,Yes,th
sWKASjjy7EM,??????????????? ???????? ? ?????????? 9 ?.?. 2558,5413,54797,,Yes,th
hUf8PQTIT1E,??????????????? ???????? ? ?????? ????? 7 ?????  6 ?.?. 2558,4242,22301,,No,
g51mmloMhGE,??????????????? ???????? ? ??????????????????????  2 ?.?. 2558,4175,34410,,Yes,th
Tc6FVJMEoqQ,??????????????? ???????? ? ???????????????????? 30 ?.?. 2558,5176,112552,,Yes,th
fBC6QNnuXLU,??????????????? ???????? ?  ????????? ?.????????? 23 ?.?. 2558,5148,36112,,Yes,th
ExL43FBJIKg,??????????????? ???????? ? ??????????????? ?.?????????  22 ?.?. 2558,5248,52084,,Yes,th
mEpsKhuv-pc,??????????????? ???????? ? ?????? 19 ?.?. 2558,4931,32349,,No,
7oy_j97pQF4,??????????????? ???????? ? ??????????? 2 ?.?. 2558,4656,37263,,Yes,th
UhsAQxfCQKg,??????????????? ???????? ? ??????????? ?.???????? 21 ?.?. 2558,4568,47471,,Yes,th
PHkywrKuNS0,??????????????? ???????? ? ?????????????????????????????? ????????????????? 8 ?.?. 2558,4227,14633,,Yes,th
n3BjzHiJjvA,??????????????? ???????? ? ?????????????????? ?.??????  22 ?.?. 2558,5147,24096,,Yes,th
o47Up8Zly7k,??????????????? ???????? ? ????????????????????? 17 ?.?. 2558,4114,20642,,Yes,th
YRejrU8t704,??????????????? ???????? ? ??????????????? (??????????) 19 ?.?. 2558,5142,24878,,Yes,th
#NAME?,??????????????? ???????? ? ????????????? ?????????? 5 ?.?. 2558,5242,18934,,Yes,th
yDC_KH826q0,??????????????? ???????? ? ?????????????????????????????  1 ?.?. 2558,5443,34289,,No,
ahmOwY5Cl9M,Dhamma Talk:  The Mindfulness for True Vipassana (English Subtitle),4665,13173,,Yes,"en-GB,th"
6IVg9eosnyY,??????????????? ???????? ? ??????????????? ?.???????? 28 ??.?. 2558,5040,34575,,Yes,th
#NAME?,??????????????? ???????? ? ??????????????? ?.????????????? 19 ??.?. 2558,5537,21719,,Yes,th
WNAvgRz8rwE,??????????????? ???????? ? ?????? ??????????? ????? 17 ??.?. 2558,4643,23756,,Yes,th
Kbx7o5cPj30,??????????????? ???????? ? ??????????????? (??????????) 21 ??.?. 2558,5051,41097,,No,
kdmGledf6A4,??????????????? ???????? ? ?????? ????????? ?????? 31 ?.?. 2558,5693,89835,,Yes,th
e9u__bjlivg,??????????????? ???????? ? ??????????????????????????????? 20 ?.?. 2558,3482,29760,,Yes,th
7CL-3adiIWw,??????????????? ???????? ? ??????????????? (??????????) 17 ?.?. 2558,4711,18087,,Yes,th
ShWlloUIT0o,??????????????? ???????? ?  ?????? ???????????????????????? ????? 6 ?.?. 2558,3908,31761,,Yes,th
N4vegoof8Yo,??????????????? ???????? ?  ??????????? 3 ?.?. 2558,5151,50623,,Yes,th
JnpbcH1ORU8,??????????????? ???????? ?  ??????? ???????? ??????? ?????? 29 ??.?. 2558,4062,24811,,Yes,th
DAw-dHdCk2A,о Дхамме Развитие памятования в повседневной жизни,2963,4243,,Yes,ru
IxurxKBIhk4,??????????????? ???????? ? ???????????????????????????? 8 ??.?. 2558,4222,28309,,Yes,th
AM6aNn2rmAk,Mindfulness and Insight Training 2015 Day 3 - Q&A,2489,734,,Yes,en
ZUDAws1_l4I,Mindfulness and Insight Training 2015 Day 3 - Vipassana Meditation,2484,1988,,Yes,en
tVPdExF96e8,SC58-01 The Different Types of Samadhi (Samatha) Meditation - Venerable Somchai Kittiyano,2450,5255,,Yes,en
Uo3OWTcOJOo,??????????????? ???????? ? ??????? ??????? ?.??????? ?????? 5 ??.?. 2558,4844,56294,,Yes,th
A9PQKEu3XpU,Mindfulness and Insight Training 2015 Day 2 - Q&A,4833,1003,,Yes,en
SoTV9WZ5MgE,Mindfulness and Insight Training 2015 Day 2 - Samatha Meditation,1889,1088,,Yes,en
8jE1C9n-zRg,Mindfulness and Insight Training 2015 Day 1 - Q&A,3422,1719,,Yes,en
jBUs5WPN4SA,Mindfulness and Insight Training 2015 Day 1 - Introduction,1934,2296,,Yes,en
CVcpKcwEPdU,??????????????? ???????? ? ?????????????????????????? ????????????????????? 1 ??.?. 2558,5271,47226,,Yes,th
4PNqtlOkKKY,Dhamma Talk with English Subtitle by venerable Pramote Pamojjo teaching Vipassana Meditation,2965,41127,,Yes,"en-GB,th"
IFkAn9lYHrM,??????????????? ???????? ? ????????? ?.????????? ?????? 22 ??.?. 2558,5403,44063,,Yes,th
qpLa0gz5G-Q,??????????????? ???????? ? ?????????????????? ?.???????? 21 ??.?. 2558,5284,87833,,Yes,th
ohBQ7vRENNo,??????????????? ???????? ???????? ? ?????????????? ?.???????? 11 ??.?. 2558,4393,23526,,Yes,th
Yq_BYeOoQ20,??????????????? ?????? 2 : ???????????????????? ???????? 8 ???? (??????????),445,13228,,Yes,th
uKx90qOYByY,??????????????? ????????  ? ????????????? (?????????????? 3) ?????? 8 ??.?. 2558,5131,20304,,No,
3rDhp-tB7F4,??????????????? ???????? ? ??????????????? (??????????) ?????? 15 ??.?. 2558,4640,14925,,Yes,th
mvtCd0jv3BY,??????????????? ???????? ? ????????? ?.????????? 28 ?.?. 2557,4166,8323,,Yes,th
ESpnMjJjZ0w,???????????????  ???????? ? ??????????????? (??????????)  15 ?.?. 2558,5237,54851,,Yes,th
hE7Zv1QZKkc,??????????????? ???????? ? ???????????  1 ?.?. 2558,4493,35535,,Yes,th
osAfHRRKors,??????????????? ???????? ? ?????? ???. ?????????????????????? ????? (?????) 4 ?.?. 2558,4680,20724,,Yes,th
Z5fYmMwZ3EU,??????????????? ???????? ? ?????????? ?.????????? 9 ?.?. 2558,2464,19707,,Yes,th
rXy1LXnI8VQ,??????????????? ???????? ? ???????????????? 28 ?.?. 2558,5403,62857,,Yes,th
hsM_SepdPqo,??????????????? ???????? ? ??????????????? (??????????) 18 ?.?. 2558,4776,28031,,Yes,th
5DoAnFnzlh8,??????????????? ???????? ???????? ? ?????????????????????? 14 ?.?. 2558,4691,44111,,Yes,th
fdXtZJRwlHM,??????????????? ???????? ? ?????????????????? 7 ?.?. 58,3233,11812,,Yes,th
L33q9X7c8M8,??????????????? ???????? ? ??????????????? ?.????????? 27 ?.?. 2557,4026,13905,,Yes,th
sesyMUIJED8,??????????????? ???????? ?  ???????????????????????? ?.????? 10 ?.?. 57,4240,4062,,Yes,th
lUwjKeJaaiU,??????????????? ???????? ? ?????????????????? 3 (????????) ?.?????? 17 ?.?. 2557,3180,10880,,No,
N9m4uLB5fC0,??????????????? ???????? ? ???????????????(??????????) 21 ?.?. 2557,4795,24588,,Yes,th
RqAEf5hqbSs,??????????????? ???????? ? ?????????????? ?.????? ?.?. 57,4566,18273,,No,
gjf2c9qrWMo,??????????????? ???????? ???????? ?  ?????????????????????????????????? 23 ?.?. 2557,4756,35251,,Yes,th
rB1WWKdwqhw,??????????????? ???????? ?  ?????????????????? ?.???????? 22 ?.?. 57,4795,35126,,Yes,th
QLyDnl5Jo0o,??????????????? ???????? ?  ?????? ?????? ????? (?????) 19 ?.?. 2557,5349,33418,,Yes,th
_3-5SUDaf3w,??????????????? ???????? ???????? ? ?????????????? ???????????????????? 15 ?.?. 2557,3954,21632,,No,
cTJeNFMi2Hw,??????????????? ???????? ???????? ? ???????????????(??????????) 16 ?.?. 57,4574,24564,,Yes,th
v5a7LnyLPYM,??????????????? ???????? ???????? ? ??????????? 2 ?.?. 57,5154,61778,,Yes,th
VcUIRwJTl5I,??????????????? ???????? ???????? ? ????????  1 ?.?. 2557,3945,44779,,Yes,th
sVNhfGuBZq0,??????????????? ???????? ???????? ? ??????????????? ????? 2557,3676,42989,,No,
Oh7cOUJYjaI,??????????????? ???????? ???????? ? ????????????? 2557,5670,151268,,Yes,th
Y6ofcj5fjls,??????????????? ???????? ???????? ? ???????????????????? 1 ?.?. 2557,4407,27889,,Yes,th
6I6WKQFUjKc,??????????????? ???????? ? ?????????????????????????? ????? 2557,4558,30238,,No,
0dGqRlIuMWA,??????????????? ???????? ???????? ? ???????????? ? ? ????? ?.????? 23 ?.?. 2557,5642,63968,,Yes,th
M4irDsUb144,??????????????? ???????? ???????? ? ?????????????????????????? 17 ?.?. 2557,3150,13793,,Yes,th
8P_xmsWMwZs,??????????????? ???????? ???????? ? ??????? ?.??????? 7 ?.?. 2557,4419,8139,,Yes,th
QP-0YVY8FR8,??????????????? ???????? ???????? ? ??????????????? 9 2 ?.?. 2557,5716,30806,,Yes,th
WIffFq85BjY,??????????????? ???????? ???????? ? ????????????????????????????????? 29 ?.?. 2557,4504,27063,,Yes,th
wthlw1DgM98,??????????????? ???????? ???????? ?  ???????????????(??????????)  21 ?.?. 57,4372,15645,,Yes,th
G8jj4VFFikg,??????????????? ???????? ???????? ? ?????????????????????? 20 ?.?. 2557,4969,23970,,No,
m2bMJ1ZLB9Q,??????????????? ???????? ?  ???????????????(??????????) 17 ?.?. 57,4645,31699,,Yes,th
Ek3ymnONNK0,??????????????? ???????? ? ?????????? ?????? 13 ?.?. 2557,4796,23488,,No,
eiOhUP-krII,??????????????? ???????? ???????? ? ??????????? 3 ?.?. 57,4604,74397,,No,
ApML6LsNk1k,??????????????? ???????? ???????? ? ?????????????? 27 ?.?. 2557,5151,50782,,No,
2uh0OncR1zQ,??????????????? ???????? ? ???????????????????????? ????????????????? 17 ?.?. 2557,5412,25493,,No,
lPoQkHajAeo,Mindfulness Meditation for Everyday Life (English Subtitle) Dhamma Talk,2825,13340,,Yes,en-GB
Air4EMz-7v4,??????????????? ???????? ? ???????????????(??????????) 20 ?.?. 57,5170,25453,,Yes,th
PfULREktWM4,??????????????? ???????? ???????? ? ??????????? ?.???????? 30 ??.?. 2557,4718,80349,,No,
JAUfYxy1Yko,??????????????? ???????? ? ?????????? 15 ??.?. 57,2199,9415,,No,
84xopP0eKRM,??????????????? ???????? ? ?????? ?????? (?????????) ????? 21 ?.?. 2557,4139,15633,,No,
2S7jDTToBAU,??????????????? ???????? ???????? ? ??????????? 4 ?.?. 2557,4597,32208,,Yes,th
8TD-yeS_FWc,??????????????? ???????? ? ?????? ???????????????????????? ????? 6 ?.?. 2557,4936,61047,,No,
23Bx1tKFlAI,??????????????? ???????? ???????? ?  ?????????????????? 2 ?.?. 2557,4388,13274,,Yes,th
XSAyfFhWWjg,??????????????? ???????? ???????? ? ?????????? 18 ?.?. 57,4535,37937,,Yes,th
y40DZmFBcUM,??????????????? ???????? ???????? ?  ???????????????????????????? 30 ??.?. 2557,4082,9308,,No,
9YTVd19IkJQ,??????????????? ???????? ? ????????????????????????????? 2557,4396,22500,,Yes,th
ALofKvgri0k,??????????????? ????????  ???????? ? ????????? ?.????????? 23 ??.?. 2557,5592,8011,,No,
OgxaVTAklTs,???????????????  ???????? ? ??????????????????????????? ?.????????????? 6 ??.?. 2557,5263,59102,,Yes,th
cs6QA9lHmiQ,??????????????? ???????? ? ??????? ???????? ??????? ?????? ?.??????????? 30 ??.?. 2557,5178,58664,,Yes,th
uCB38tO2tnc,??????????????? ???????? ? ?????????????????? ?.???????? 22 ??.?. 2557,4941,83950,,No,
i8M4FBPdc8o,??????????????? ?????? 3 :???????? 8 ???? ??????????????? (??????????),300,20790,,Yes,th
vkRxfKOP9P0,???????????????????????  :: ??????????????? 16 ??.?. 2557,2605,61938,,No,
1_cPMlMHd6U,??????????????? ??????????????? ???????? ? ???????????? ???????? 26 ?.?. 2557,4478,22763,,Yes,th
3xM8zRE19nc,??????????????? ???????? ???????? ? ?????????????? ?.???????? 29 ?.?. 2557,3934,32270,,Yes,th
iGVassFXMCQ,?????????????????????????????????? ????????????????????????????????????????,4861,445008,,No,
KXKnO0BGKI0,??????????????? ???????? ???????? ? ?????????????????? ?.????????? 22 ?.?. 2556,4687,5342,,Yes,th
RqtJc2ZNRkg,??????????????? ???????? ???????? ? ????????????? ????????????????? 12 ?.?. 2557,5051,90449,,Yes,th
IuxW5lwsztk,??????????????? ???????? ???????? ? ?????????????????? ?.???????? 1 ?.?. 2556,5103,78569,,Yes,th
G2wZaCF5hOo,??????????????? ???????? ???????? ? ?????????????? 23 ?.?. 2556,3102,6422,,Yes,th
_R2PGuLYMk8,??????????????? ??????????????? ???????? ? ?????????? ?.????????,4269,3140,,Yes,th
DvVCeWmV6Z4,??????????????? ???????? ???????? ? ??????????? ?.???????? 30 ??.?. 56,4642,3019,,No,
2Oz2MMqgrJs,??????????????? ???????? ? ?????????? 15 ?.?. 2556,5021,27247,,Yes,th
xo4VnpL3QHQ,??????????????? ??????????????? ???????? ? ???????????? 26 ?.?. 2556,4024,13514,,No,
bjgH3s56Y1A,??????????????? ??????????????? ???????? ? ?????????? ???????? AIA 14 ?.?. 2556,6119,140649,,Yes,th
YU1ORAcT-y8,??????????????????? :: ??????????????? 17 ?.?. 2556,2363,104988,,Yes,th
AT2qoiV-Oe4,??????????????? ??????????????? ???????? ? ?????????????? 25 ?.?. 2556,4856,12268,,Yes,th
pUPtLPT7vu8,??????????????? ?????? 1 : ?????????? ???????????? (??????????),273,22110,,Yes,th
5901wUdke8E,??????????????? ??????????????? ???????? ? ???????????????? 20 ?.?. 2556,4118,20509,,No,
SuHR48jPaS8,??????????????? ???????? ? ??????????????????? ?.???????? 15 ?.?. 2556,4625,8214,,No,
ctxzyDJKXc0,??????????????? ??????????????? ???????? ? ????????????????? 8 ?.?. 2556,4561,12643,,Yes,th
npL9siGW_jE,??????????????? ???????? ? ??????????????? 7 ??.?. 2556,5157,6530,,No,
3Lkm8Hfsb_I,??????????????? ??????????????? ???????? ? ?????????? ???????? ????? 2 ?.?. 2556,4056,2664,,No,
ZC3RaKSkvhk,??????????????? ???????? ? ????????????????????????????? 29 ?.?. 2555,3487,2986,,No,
HsjY8ZhW4Iw,???????????????  ???????? ? ???????????????????????? 24 ?.?. 2556,3864,3382,,Yes,th
g9p9zaHrxe8,??????????????? ???????? ? ?????????????????? 3 ?.?. 2556,4218,6205,,Yes,"en-GB,th"
r2-sXcaeaQs,??????????????? ??????????????? ???????? ? ????????????????????????????????? 27 ?.?. 2556,3721,20734,,Yes,th
OzZ7BsrL8rI,??????????????? ???????? ???????? ? ?????????? 17 ?.?. 56,4806,27239,,Yes,th
zSkYfz9XAj4,??????????????? ???????? ??????????????? ???????? ? ???????? 10 ?.?. 2556,2446,3247,,No,
41ms3itvY7s,??????????????? ??????????????? ???????? ? ???????????? ?????????????????? 31 ?.?. 2556?,817,1155,,No,
XY5X-8AtHRs,??????????????? ???????? ? ??????????? 3 ?.?. 56,4426,17523,,No,
fyjn9xREhh8,??????????????? ???????? ???????? ? ??????????? ?.???????? 23 ?.?. 2556,5294,130222,,No,
MGBmiC9smb8,??????????????? ???????? ? ????????????????????????? ?.?????? 15 ?.?. 2556,5232,2264,,Yes,th
GivWE-ViWX4,??????????????? ???????? ? ?????????????? ?.???????? 30 ??.?. 2556,3549,3052,,Yes,th
7DUWeyTqMFo,??????????????????????? ? ????????????????? ??????????????? ?????????????????? 15 ??.?. 2556,5050,1886,,Yes,th
8K_p_M8aDcA,??????????????? ???????? ? ???. ???????????????????????? 3 ??.?. 2556 Full HD,3831,1420,,No,
#NAME?,??????????????? ???????? ? ????????????????????????? 22 ?.?. 2556,4812,1319,,No,
bgMqdP9gLOs,??????????????? ??????????????? ???????? ? ????????????????? ??????????????? 16 ??.?. 2556,5913,2531,,Yes,th
dMBMR76pVUc,??????????????? ???????? ? ?????????????? 28 ?.?. 2556,3060,1514,,No,
7yiOP2B6nSg,??????????????? ??????????????? ??????????? ??????????????? (?????????) ???????????? 9 ??? 56,3361,9532,,No,
XuZeVInk-4w,??????????????? ???????? ???????? ? ????????????????????????????? 8 ?.?. 2556,4976,4917,,No,
